PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202502,1,117663851,20618010001,1740631424134,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,RAIGAM /40G/POCH PACK /SEAFOOD SOYA/,1,40G,"POCH ",SKU - out of reach,1740631424134-raigam marketing service-raigam soya#3.png
202502,1,117663851,20618010001,1740374168038,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT /50G/POCH PACK /CLEAN & CITRUS /,0,50G,"POCH ",Consumer Incentive,1740631424134-raigam marketing service-raigam soya#3.png
202502,1,117663851,20618010001,1740635899824,12,LUCKY TIME PRODUCTS,RASAMUSU,"RASAMUSU/35G/POCH PACK /TEN ",50,35G,"POCH ",,1740635899824-lucky time products-rasamusu#3.png
202502,1,793481,20600010001,1739164913426,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,RAIGAM/60/GM/PLPCH/CRAB FLAVOUR SOYA (KALAPU KAKULUWO),130,60 GM,"PLPCH ",,1740635899824-lucky time products-rasamusu#3.png
202502,1,111619922,53403010003,1740374011952,15,UNILEVER SRI LANKA LTD,SUNLIGHT,"SUNLIGHT/50/GM/PLPCH/2 IN 1/CLEAN & CITRUS FRESH/DETERGENT POWDER ",25,50 GM,PLPCH,,1740635899824-lucky time products-rasamusu#3.png
202502,2,8166074,20645020001,1740378369413,2,RAINBOW MARKETING,COOL,COOL/210/ML/PET /ALOE VERA DRINK,140,210ML,PET,,1740635899824-lucky time products-rasamusu#3.png
202502,1,60679110,20268010002,1740623697625,12,RAJAGALA LANKA HOLDINGS (PVT) LTD,RAJAGALA,RAJAGALA/30/GM/KAHATA TEA,60,30GM,PLPCH,,1740623697625-rajagala lanka holdings -pvt- ltd-rajagala#3.png
202502,1,60679110,20268010002,1740623966710,10,RAJAGALA LANKA HOLDINGS (PVT) LTD,RAJAGALA,RAJAGALA/30/GM/PLPCH/CURRY SOYA,40,30GM,PLPCH,,1740623966710-rajagala lanka holdings -pvt- ltd-rajagala#3.png
202502,1,39605181,12103010038,1740376337671,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT 2 IN 1 CLEAN & CITRUS FRESH/50/GM/PLPCH,25,50GM,PLPCH,,1740623966710-rajagala lanka holdings -pvt- ltd-rajagala#3.png
202502,1,132816591,12524010001,1740226734571,16,NATURE'S BEAUTY CREATIONS LTD,KINGDO,KINGDO/330/G/EWRPK/HYBRID LIME & LEMON/70/= SAVE,260,(110G×3)=330G,"EWRPK ",,1740226734571-nature-s beauty creations ltd-kingdo#3.png
202502,1,132816591,12524010001,1740219056562,27,HEMAS MARKETING,CLOGARD,CLOGARD/120/G/CDBOX/MAXIMUM CAVITY PROTECTION  THOOTHPASTE WITH CLOGARD MAXIMUM CAVITY PROTECTION 40G FREE,240,120G,"CDBOX ",,1740219056562-hemas marketing-clogard#3.png
202502,1,132816591,12524010001,1740222268844,13,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,KHOMBA /90/G/EWRPK/ORIGINAL HERBAL CARE   25/=SAVE,160,90G,"EWRPK ",,1740222268844-swadeshi industrial works ltd-khomba#3.png
202502,1,132816591,12524010001,1740373362431,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,"SUNLIGHT/50/G/PLPCH/2 IN 1  CLEAN & CITRUS FRESH DETERGENT POWDER ",25,50G,PLPCH,,1740222268844-swadeshi industrial works ltd-khomba#3.png
202502,1,118568281,51303010007,1740548904648,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,"SUNLIGHT/50/GM/PLPCH/CLEAN & CITRUS FRESH/2 IN 1 DOUBLE PERFUME LOCK DOUBLE CLEANING CRYSTALS DETERGENT POWDER ",25,50 GM,"PLPCH ",,1740548904648-unilever sri lanka ltd-sunlight detergent#3.png
202502,1,559548,18675010001,1740456170103,16,MURUTHALAWA COMPANY,AZMIYA,AZMIYA/100 GM/BLUE SOAP,80,100 GM,PLPCH,Any other reason,1740456170103-muruthalawa company-azmiya#3.png
202502,1,559548,18675010001,1740468274432,31,"CEYLON FOODS TRADING ",NAAN,NAAN/STRAWBERRY FLAVOURED JELLY CRYSTALS/100 GM,220,100 GM,CDBOX,,1740468274432-ceylon foods trading -naan#3.png
202502,1,559548,18675010001,1740468505368,31,"CEYLON FOODS TRADING ",NAAN,NAAN/MANGO FLAVOURED JELLY CRYSTALS/100 GM,220,100 GM,CDBOX,,1740468505368-ceylon foods trading -naan#3.png
202502,1,133670987,19354010001,1739861847643,28,SAMANTHA PRODUCTS,SAMANTHA,"SAMANTHA CHILLI POWDER 50 GM ",65,"50 GM ",PLPCH,,1739861847643-samantha products-samantha#3.png
202502,1,133670987,19354010001,1739862101513,28,SAMANTHA PRODUCTS,SAMANTHA,SAMANTHA CHILLI PIECES 50 GM,65,"50 GM ",PLPCH,,1739862101513-samantha products-samantha#3.png
202502,1,125882459,61402010013,1739432446818,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE/PERFUMED/MOISTURIZER/PRETTYASA/PEACH/WITH/SERUM/100ML/PLBOT,580,100ML,PLBOT,,1739862101513-samantha products-samantha#3.png
202502,1,125882459,61402010013,1740461260414,26,R.F.ASIA INTERNATIONAL (PVT) LTD,KEUNE,KEUNE/CARE/VITAL/NUTRITION/CONDITIONER/APRES-SHAMPOOING/250 ML/PLBOT,3370,250 ML,PLBOT,,1740461260414-r-f-asia international -pvt- ltd-keune#3.png
202502,1,131557466,20651010001,1740544864128,6,MICMAC FOOD (PVT) LTD,"MIC MAC GINGER ","MIC MAC/175/GM/PLPCH/GINGER BISCUITS ",180,175GM,"PLPCH ",,1740544864128-micmac food -pvt- ltd-mic mac ginger #3.png
202502,1,42838363,81301010001,1740462188329,23,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR PEDIAPRO,"ANCHOR PEDIAPRO/400/GM/CDBOX/SCHOOL CHAMPS 4 + VANILLA 4-6 OLD CHILDREN ",1460,400GM,"CDBOX ",,1740462188329-fonterra brands lanka -pvt-ltd-anchor pediapro#3.png
202502,1,42838363,81301010001,1740472033729,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/1/L/PLBOT/NOURISHING SOFT & SMOOTH 5 NATURAL OILS EGG PROTEIN & VITAMIN C ACTIV-MIX SHAMPOO ",1900,1L,"PLBOT ",,1740472033729-unilever sri lanka ltd-sunsilk#3.png
202502,2,111618990,14329020003,1739948137866,2,CEYLON COLD STORES,ELEPHANT LEMONADE,"ELEPHANT/250ML/CAN/LEMONADE ",150,"250ML ","CAN ",,1740472033729-unilever sri lanka ltd-sunsilk#3.png
202502,1,963890,13305010007,1738991805648,40,HUTCH,HUTCH,HUTCH\79\RS\1NO\PREPAID INTERNET (DATA)CARD,0,79RS,CARD,,1740472033729-unilever sri lanka ltd-sunsilk#3.png
202502,1,69646417,14082010001,1740566390071,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,"RAIGAM/70/GM/PLPCH/DADAMAS POJJA DADAMAS FLAVOURED ",140,"70GM ","PLPCH ",,1740566390071-raigam marketing service-raigam soya#3.png
202502,2,111681224,31201020011,1740470083435,2,AMERICAN BEVERAGES (PVT) LTD,AMERICAN JOOZY GUAVA & STRAWBERRY,"AMERICAN JOOZY/180/ML/TPK/STRAWBERRY & GUAVA FRUIT DRINK ",130,"180ML ",TPK,,1740470083435-american beverages -pvt- ltd-american joozy guava - strawberry#3.png
202502,2,111681224,31201020011,1740461810370,2,COCA-COLA BEVERAGES,FANTA ORANGE,FANTA ORANGE/1050/ML/PBT/SAVE RS. 30/=,270,1050ML,PBT,,1740461810370-coca-cola beverages-fanta orange#3.png
202502,2,111681224,31201020011,1740461744814,2,COCA-COLA BEVERAGES,COCA-COLA,COCA-COLA/1050/ML/PBT/SAVE RS. 30/=,270,1050ML,PBT,,1740461744814-coca-cola beverages-coca-cola#3.png
202502,2,111681224,31201020011,1740470208971,2,AMERICAN BEVERAGES (PVT) LTD,AMERICAN JOOZY ORANGE,"AMERICAN JOOZY/180/ML/TPK/ORANGE FRUIT DRINK ",130,"180ML ",TPK,,1740470208971-american beverages -pvt- ltd-american joozy orange#3.png
202502,1,111681224,31201010001,1740465113761,8,"UPALI FOOD & BEVERAGES ",KANDOS NEW GEN,KANDOS NEW GEN/264/GM/CDB/MAGICAL MOMENTS MILK CHOCO WITH A CREAMY FILLING,850,264GM,CDB,,1740465113761-upali food - beverages -kandos new gen#3.png
202502,1,111681224,31201010001,1740468620113,39,PRAVEEN HOLDING CHEMICALS INDUSTRIES,EASYFIX,EASYFIX/50/GM/PBT/CLEAR GLU,110,50GM,PBT,,1740468620113-praveen holding chemicals industries-easyfix#3.png
202502,1,111681224,31201010001,1740463032759,39,NARAH COMPUTER FORMS,TEN,"TEN/1/NO/DRAWING BOOK MEDIUM 40PGS ",140,1NO,,,1740463032759-narah computer forms-ten#3.png
202502,1,558651,17335010001,1740550833301,28,KANDURATA TEA PRODUCTS (PVT) LTD,"KANDURATA ","KANDURATA/250/GM/CHILLI POWER/PLPCH ",350,250 GM,"PLPCH ",,1740550833301-kandurata tea products -pvt- ltd-kandurata #3.png
202502,1,47572086,20768010001,1740569892671,13,NATURE'S BEAUTY CREATIONS LTD,CHAMPION,"CHAMPION/65×2/GM/EWPRK/RED ENERGY ",170,130GM,"EWPRK ",,1740569892671-nature-s beauty creations ltd-champion#3.png
202502,1,47572086,20768010001,1740129164466,10,LAKLIGHTS PRODUCTS,LAKLIGHTS,LAKLIGHTS/50/GM/PLPCH /VEGETABLES FLV,80,"50GM ","PLPCH ",,1740569892671-nature-s beauty creations ltd-champion#3.png
202502,1,47572086,20768010001,1739594561445,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,RAIGAM/60/GM/PLPCH/CRAB FLV,130,"60GM ","PLPCH ",,1740569892671-nature-s beauty creations ltd-champion#3.png
202502,1,8159722,51305010007,1740551833639,30,NATURE'S BEAUTY CREATIONS LTD,"PANDA BABY ","PANDA BABY/50/ML/PLBOT/HAPPY SMILES/COLOGNE ",280,50 ML,"PLBOT ",,1740551833639-nature-s beauty creations ltd-panda baby #3.png
202502,1,8159722,51305010007,1740551993806,30,NATURE'S BEAUTY CREATIONS LTD,"PANDA BABY ","PANDA BABY/100/ML/PLBOT/HAPPY SMILES/COLOGNE ",500,100 ML,"PLBOT ",,1740551993806-nature-s beauty creations ltd-panda baby #3.png
202502,1,117663753,20616010004,1740554253859,43,COLMANS LANKA (PVT) LTD,CENTURY,"CENTUTY/15G/POCH PACK /TOMATO SAUCE ",20,15G,"POCH ",,1740554253859-colmans lanka -pvt- ltd-century#3.png
202502,1,117663753,20616010004,1740374168038,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT /50G/POCH PACK /CLEAN & CITRUS /,25,50G,"POCH ",,1740554253859-colmans lanka -pvt- ltd-century#3.png
202502,1,84834682,18185010001,1740548133635,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,"SUNLIGHT/50/GM/PLPCH/CLEAN & CITRUS FRESH / 2IN1 DOUBLE PERFUME LOCK DOUBLE CLEANING CRYSTAL DETERGENT POWDER ",25,50GM,"PLPCH ",,1740548133635-unilever sri lanka ltd-sunlight detergent#3.png
202502,1,115372421,14169010001,1740549607304,39,ATASO BOOKS MANUFACTURING COMPANY,ATASO,"ATASO/80/PAGES/CHILDREN BLANK BOOK ",105,"80 PAGES ",,,1740549607304-ataso books manufacturing company-ataso#3.png
202502,1,115372421,14169010001,1740549019220,39,ATASO BOOKS MANUFACTURING COMPANY,ATASO,ATASO/80/PAGS/B5 EX BOOK,195,"80 PAGES ",,,1740549019220-ataso books manufacturing company-ataso#3.png
202502,1,91159972,20580010001,1739164913426,10,RAIGAM MARKETING SERVICE,RAIGAM SOYA,RAIGAM/60/GM/PLPCH/CRAB FLAVOUR SOYA (KALAPU KAKULUWO),130,60 GM,"PLPCH ",,1740549019220-ataso books manufacturing company-ataso#3.png
202502,1,8166034,20635010001,1739270271518,25,HEMAS MARKETING,FEMS,FEMS/10/NAPKINS/PLPCH/DRYTEX WINGS 3X PROTECTION SANITARY NAPKINS,270,10NAPKINS,PLPCH,,1740549019220-ataso books manufacturing company-ataso#3.png
202502,1,8166034,20635010001,1739270463674,25,HEMAS MARKETING,FEMS,FEMS/10/NAPKINS/PLPCH/COTTON FEEL WINGS 3X PROTECTION SANITARY NAPKINS,270,10NAPKINS,PLPCH,,1740549019220-ataso books manufacturing company-ataso#3.png
202502,1,87691103,13772010001,1740543464546,9,DIAMOND BEST FOODS (PVT) LTD,ZARA,ZARA/18/GM/PLPCH/DAILY 2 IN 1 MILK POWDER BLEND WITH ADDED SUGAR,50,18 GM,"PLPCH ",MRP Increase,1740543464546-diamond best foods -pvt- ltd-zara#3.png
202502,1,87691103,13772010001,1740548261404,26,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY/40/ML/PLBOT/ANTI DANDRUFF HEALTH SHAMPOO PIROCTONE OLAMINE FORMULA,130,40 ML,"PLBOT ",,1740548261404-unilever sri lanka ltd-lifebuoy#3.png
202502,1,117663836,20616010007,1740374168038,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT /50G/POCH PACK /CLEAN & CITRUS /,25,50G,"POCH ",,1740548261404-unilever sri lanka ltd-lifebuoy#3.png
202502,1,793031,19784010001,1740371935747,15,UNILEVER LANKA CONUSUMER LTD,SUNLIGHT DETERGENT,SUNLIGHT 2 IN 1 CLEAN & CITRUS FRESH - DOUBLE PERFUME LOCK - DOUBLE CLEANING CRYSTALS DETERGENT POWDER 50GM,25,50GM,PLPCH,,1740548261404-unilever sri lanka ltd-lifebuoy#3.png
202502,1,110184747,20257010001,1740541712364,12,LUCKY TIME PRODUCTS,"RASAMUSU ",RASAMUSU/35/GM/PLPCH/RASAMUSU TEA,50,35GM,PLPCH,,1740541712364-lucky time products-rasamusu #3.png
202502,1,77723874,11101010100,1740457760541,15,UNILEVER SRI LANKA LTD,"SUNLIGHT ",SUNLIGHT/50G/PLPCH/2 IN 1 CLEAN & CITRUS FRESH,25,50G,PLPCH,,1740457760541-unilever sri lanka ltd-sunlight #3.png
202502,1,131554164,13426010001,1740387481206,6,CARGILLS QUALITY DAIRIES (PVT) LTD,KIST NIYAMA CREAM CRACKER,KIST /NIYAMA CREAM CRACKER/500/G/PLPCH/SAVE RS 60,420,500G,PLPCH,,1740387481206-cargills quality dairies -pvt- ltd-kist niyama cream cracker#3.png
202502,1,131554164,13426010001,1739607003351,23,NESTLE LANKA,NESTOMALT,NESTOMALT/300/G/CD BOX/1CT CUP SAVER PACK SAVE RS 30,590,300G,CD BOX,,1740387481206-cargills quality dairies -pvt- ltd-kist niyama cream cracker#3.png
202502,1,131554164,13426010001,1740396079918,28,JAYODA PRODUCT,JAYODA,"JAYODA/20/G/PLPCH/MEAT CURRY POWDER ",50,20/G,PLPCH,,1740396079918-jayoda product-jayoda#3.png
202502,1,131554164,13426010001,1740378082252,28,RUHUNU ROYAL INDUSTRIES,RUHUNU ROYAL,RUHUNU ROYAL/25/G/TURMERIC POWDER/PLPCH,120,25G,PLPCH,,1740378082252-ruhunu royal industries-ruhunu royal#3.png
202502,1,131554164,13426010001,1740381233932,19,UNILEVER SRI LANKA LTD,POND'S,PONDS/23/G/CD BOX/BRIGHT BEAUTY SERUM CREAM SAVE RS90,590,23G,CD BOX,,1740381233932-unilever sri lanka ltd-pond-s#3.png
202502,1,131554164,13426010001,1740393382978,6,MALIBAN BISCUIT MANUFACTORIES,ORANGE CREAM BISCUTI SAVE RSB30,MALIBAN/410/G/PLPCH/ORANGE CREAM BISCUTI SAVE RS 30,390,410G,PLPCH,,1740393382978-maliban biscuit manufactories-orange cream biscuti save rsb30#3.png
202502,1,131554164,13426010001,1740376585813,13,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL VENIVEL,"VENDOL VENIVEL/85/G/CD BOX/TURMERIC ,VENIVEL,MARGOSA,SANDALWOOD WITH ALOE VERA/SAVE RS 30",120,85G,CD BOX,,1740376585813-godakanda herbals -pvt- ltd - -vendol lanka--vendol venivel#3.png
202502,5,12583,951050001,1740466268556,37,MOLLIGODA COATINGS,MAXLITE,"MAXLITE/4/LT/BUCKET/BRILLIANT WHITE/ECONOMY EMULSION-INTERIOR ",5200,4 LTR,"BUCKET ",,1740466268556-molligoda coatings-maxlite#3.png
202502,1,133671586,71404010002,1740117407810,6,CBL FOODS INTERNATIONAL PVT LTD,MUNCHEE KOME,"MUNCHEE/15/GM/PLPCH/KOME BITES HOT CHILLI FLAVOUR ",50,15GM,PLPCH,,1740466268556-molligoda coatings-maxlite#3.png
202502,1,113829164,31401010004,1739946142852,11,PERFETTI VAN MELLE LANKA (PVT) LTD,CENTER SHOCK,"CENTER SHOCK/3.2G/PLPCH/PEACH FLAVOUR ELECTRIK GUM ",10,"3.2G ","PLPCH ",MRP Increase,1740466268556-molligoda coatings-maxlite#3.png
202502,1,8144489,10664010009,1740466977798,19,HI-CARE PHARMA PVT LTD,LIA,"LIA/100/ML/PLBOT/LIA HICARE HERBAL MOISTURIZING BODY LOTION WITH ALOE VERA & OLIVE OIL ",455,100ML,PLBOT,New SKU,1740466977798-hi-care pharma pvt ltd-lia#3.png
202502,1,8144489,10664010009,1740466842717,19,HI-CARE PHARMA PVT LTD,LIA,"LIA/200/ML/PLBOT/LIA HICARE HERBAL MOISTURIZING BODY LOTION WITH ALOE VERA & OLIVE OIL ",625,200ML,PLBOT,New SKU,1740466842717-hi-care pharma pvt ltd-lia#3.png
202502,1,8144489,10664010009,1740469907938,26,HARUMI HOLDINGS (PVT) LTD,DREAMRON,DREAMRON/100/ML/PLBOT/DREAMRON CONDITIONING SHAMPOO AMLA EXTRACT FOR OILY HAIR,395,100ML,PLBOT,New SKU,1740469907938-harumi holdings -pvt- ltd-dreamron#3.png
202502,1,8144489,10664010009,1740464051024,19,4 EVER SKIN NATURALS (PVT) LTD,DERMA PRO,DERMAPRO/100/GM/TUBE/DERMA PRO PROFESSIONAL VITAMIN E CREAM,690,100GM,TUBE,New SKU,1740464051024-4 ever skin naturals -pvt- ltd-derma pro#3.png
202502,1,8144489,10664010009,1740463007565,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/75/GM/CDBOX/CHANDANALEPA VENIVEL AYURVEDA SOAP ",220,75GM,CDBOX,New SKU,1740463007565-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,8144489,10664010009,1740463152668,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/75/GM/CDBOX/CHANDANALEPA KOHOMBA AYURVEDA SOAP ",220,75GM,CDBOX,New SKU,1740463152668-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,8144489,10664010009,1740473399880,30,C.B COSMETICS,RED APPLE,REDAPPLE/100/ML/CDBOX/RED APPLE EAU DE PARFUM VAPORISATEUR NATURAL SPRAY,1490,100ML,CDBOX,New SKU,1740473399880-c-b cosmetics-red apple#3.png
202502,1,111618512,11833010003,1740576845502,26,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,"CHANDANALEPA/180/ML/PLBT/NELLI NOURISHING & CLEANSING AYURVEDA SHAMPOO ",620,180 ML,PLBT,,1740576845502-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,111618512,11833010003,1740584169131,30,GROUP OF CEYLON FRAGRANCE (PVT) LTD,"PINK BLUE ","PINK BLUE \100\ML\PLBT\RED ROSE COLONG SPRAY ",890,100 ML,"PLBT ",,1740584169131-group of ceylon fragrance -pvt- ltd-pink blue #3.png
202502,1,111618512,11833010003,1740583624944,30,GROUP OF CEYLON FRAGRANCE (PVT) LTD,"PINK BLUE ",PINK BLUE \100\ML\GLBT\ PINK AURA COLONG SPRAY,1890,100 ML,"GLBT ",,1740583624944-group of ceylon fragrance -pvt- ltd-pink blue #3.png
202502,1,111618512,11833010003,1740584087778,30,GROUP OF CEYLON FRAGRANCE (PVT) LTD,"PINK BLUE ","PINK BLUE \100\ML\PLBT\PINK LADY COLONG SURREY ",890,100 ML,"PLBT ",,1740584087778-group of ceylon fragrance -pvt- ltd-pink blue #3.png
202502,1,111618512,11833010003,1740583506938,30,GROUP OF CEYLON FRAGRANCE (PVT) LTD,"PINK BLUE ",PINK BLUE \100\ML\GLBT\BLUE SURA COLONG SPRAY,1890,100 ML,"GLBT ",,1740583506938-group of ceylon fragrance -pvt- ltd-pink blue #3.png
202502,1,111618512,11833010003,1740583859046,30,GROUP OF CEYLON FRAGRANCE (PVT) LTD,"PINK BLUE ",PINK BLUE \100\ML\PLBT\ BLACK ROSE COLONG SPRAY,890,100 ML,"PLBT ",,1740583859046-group of ceylon fragrance -pvt- ltd-pink blue #3.png
202502,1,111618512,11833010003,1740583952694,30,GROUP OF CEYLON FRAGRANCE (PVT) LTD,"PINK BLUE ",PINK BLUE \100\ML\PLBT\BLUE LADY COLONG SPRAY,890,100 ML,"PLBT ",,1740583952694-group of ceylon fragrance -pvt- ltd-pink blue #3.png
202502,1,111618512,11833010003,1740577013475,26,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA\180\ML\PLBT\KESHARAJA HEALTHY & SHINING SHAMPOO,620,180 ML,PLBT,,1740577013475-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,8151830,21407010004,1739521386510,19,UNILEVER SRI LANKA LTD,VASELINE,"VASELINE \100\ML\PBT\KISS OF PETALS WITH SERUM ",580,100ML,PBT,,1740577013475-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,8151830,21407010004,1739521190371,19,UNILEVER SRI LANKA LTD,VASELINE,"VASELINE \100\ML\PBT\PRETTY AS A PEACH WITH SERUM ",580,100ML,PBT,,1740577013475-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,120547865,18578010001,1740120611244,15,UNILEVER SRI LANKA LTD,"SUNLIGHT ",SUNLIGHT 2IN1/50/G/EWRPK/NO-1/CLEAN & CITRUS FRESH,25,50G,EWRPK,,1740577013475-sanjeewaka ayurvedic products-chandanalepa#3.png
202502,1,120547865,18578010001,1740469324289,15,UNILEVER SRI LANKA LTD,"SUNLIGHT ","SUNLIGHT /1/KG/NO-1/EWRPK/2 IN 1 CLEAN & CITRUS FRESH ",380,1KG,"EWRPK ",,1740469324289-unilever sri lanka ltd-sunlight #3.png
202502,1,120547865,18578010001,1740466975711,16,MAHIN HOLDING LANKA PVT,SURELIGHT,SURELIGHT/100/G/EWRPK/NO-1/LIME & JASMINE  LAUNDRY BAR,100,100G,"EWRPK ",,1740466975711-mahin holding lanka pvt-surelight#3.png
202502,1,120547865,18578010001,1740467200986,16,MAHIN HOLDING LANKA PVT,SURECLEAN,SURECLEAN/115/G/EWRPK/ARALIYA FRGRANCE,100,115G,"EWRPK ",,1740467200986-mahin holding lanka pvt-sureclean#3.png
202502,1,113177451,23301010004,1740396079918,28,JAYODA PRODUCT,JAYODA,"JAYODA/20/G/PLPCH/MEAT CURRY POWDER ",50,20/G,PLPCH,Any other reason,1740467200986-mahin holding lanka pvt-sureclean#3.png
202502,2,39607039,12103020028,1740479131211,2,RUCHI ENTERPRISES,JUPICO,JUPICO/190/ML/PLCUP/GRAPE FLAVOURED DRINK,50,190 ML,PLCUP,,1740479131211-ruchi enterprises-jupico#3.png
202502,2,276317,14889020001,1740476948377,2,CEYLON COLD STORES,ELEPHANT HOUSE,ELEPHANT HOUSE / 250 / ML / CAN / LEMONADE,150,250 ML,CAN,,1740476948377-ceylon cold stores-elephant house#3.png
202502,1,8156867,41401010008,1740478422238,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,"SUNLIGHT / 2 IN 1/ CLEAN & CITRUS FRESH / 50 / GM / PLPCH ",25,50GM,PLPCH,,1740478422238-unilever sri lanka ltd-sunlight detergent#3.png
202502,1,47142235,20301010001,1740472526910,28,SADISHA PRODUCTS,"SADISHA CURRY POWDER ","SADISHA/500/GM/PLPCH/CURRY POWDER ",800,500GM,PLPCH,,1740472526910-sadisha products-sadisha curry powder #3.png
202502,1,47142235,20301010001,1739681908197,24,RASHIKA TRADING (PVT) LTD,RASHIKA,RASHIKA/320/GM/PLPCH/KOTHTHU NOODLES FREE RASHIKA TOMATO SAUCE 15*2 PACK,290,320GM,PLPCH,,1740472526910-sadisha products-sadisha curry powder #3.png
202502,4,39607039,12103040011,1740472519217,4,"JAINDI EXPORT PVT LTD ",COCO FRSH,COCO FRESH/120/ML/EWRPK/COCONUT MILK ICE CREAM,130,120 ML,"EWRPK ",,1740472519217-jaindi export pvt ltd -coco frsh#3.png
202502,1,278216,20617010001,1740374168038,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT /50G/POCH PACK /CLEAN & CITRUS /,25,50G,"POCH ",,1740472519217-jaindi export pvt ltd -coco frsh#3.png
202502,1,8154039,14562010007,1740380075074,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/80/ML/PLBOT/LONG & STRONG CONDITIONER HIBISCUS JATAMANSI,325,80 ML,"PLBOT ",,1740380075074-ace healthcare pvt ltd-swabha ceylon#3.png
202502,1,8154039,14562010007,1740379891460,26,ACE HEALTHCARE PVT LTD,SWABHA CEYLON,SWABHA CEYLON/180/ML/PLBOT/LONG & STRONG CONDITIONER HIBISCUS JATAMANSI,585,180 ML,"PLBOT ",,1740379891460-ace healthcare pvt ltd-swabha ceylon#3.png
202502,2,72163937,23405020002,1740454160089,5,RAJ BOTTLED DRINKING WATER,ABEE,"ABEE\1500\ML\PBT\BOTTLED DRINKING WATER ",160,1500ML,PBT,New SKU,1740454160089-raj bottled drinking water-abee#3.png
202502,1,321212,12103010007,1740205961039,26,UNILEVER SRI LANKA LTD,LIFEBUOY,LIFEBUOY HEALTH SHAMPOO ANTI DANDRUFF PIROCTONE OLAMINE FORMULA/40/ML/PLBOT,130,40ML,PLBOT,,1740205961039-unilever sri lanka ltd-lifebuoy#3.png
202502,1,40138046,12103010019,1740376337671,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,SUNLIGHT 2 IN 1 CLEAN & CITRUS FRESH/50/GM/PLPCH,25,50GM,PLPCH,,1740376337671-unilever sri lanka ltd-sunlight detergent#3.png
202502,1,2590149,20688010002,1740391125295,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,"PANDA BABY/200/ML/CDBOX/NEEM & TURMERIC HERBAL COLOGNE ",890,200ML,CDBOX,,1740391125295-nature-s beauty creations ltd-panda baby#3.png
202502,1,109835822,11101010107,1738998786058,17,"SIYANE PRODUCTS ",SIYANE PRODUCTS,SIYANE PRODUCTS JELLY YOGHURT/80GM/PLCUP,80,80GM,PLCUP,,1738998786058-siyane products -siyane products#3.png
202502,1,131553800,12511010001,1740372346797,25,HEMAS MARKETING,FEMS,FEMS/1/NO/PLPCH/COTTON FEEL WINGS FIT TO BODY/15/- SAVE,50,1NO,PLPCH,,1740372346797-hemas marketing-fems#3.png
202502,1,131553800,12511010001,1740373362431,15,UNILEVER SRI LANKA LTD,SUNLIGHT DETERGENT,"SUNLIGHT/50/G/PLPCH/2 IN 1  CLEAN & CITRUS FRESH DETERGENT POWDER ",25,50G,PLPCH,,1740373362431-unilever sri lanka ltd-sunlight detergent#3.png
